"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\victo\Desktop\secondHalf\scrapify\lib\ar.dart", "Dart", 68, 0, 15, 83
"c:\Users\victo\Desktop\secondHalf\scrapify\lib\followers.dart", "Dart", 76, 0, 6, 82
"c:\Users\victo\Desktop\secondHalf\scrapify\lib\menuscreen.dart", "Dart", -4, 0, 0, -4
"c:\Users\victo\Desktop\secondHalf\scrapify\lib\utils\menu_button.dart", "Dart", 6, 0, 0, 6
"Total", "-", 146, 0, 21, 167
