"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\victo\Desktop\secondHalf\scrapify\lib\followers.dart", "Dart", 4, 0, 0, 4
"c:\Users\victo\Desktop\secondHalf\scrapify\lib\main.dart", "Dart", 1, 0, 0, 1
"Total", "-", 5, 0, 0, 5
